PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.13123889,-0.1457437,-0.03790404,0.08913633,-0.08325625,-0.0612074,0.03811827,0.01329935,-0.07112754,0.0472905
0.1374341,-0.1590409,-0.04551689,0.09859603,-0.0972063,-0.06932105,0.05045959,0.01456524,-0.07589462,0.05147516
0.13782561,-0.17615283,-0.02925714,0.11081075,-0.11431308,-0.0712235,0.05821653,0.03136224,-0.07570399,0.04545665
0.15950875,-0.18225537,-0.02176694,0.12294088,-0.13539849,-0.06114257,0.06380837,0.02984623,-0.0844358,0.04108065
0.16893069,-0.19301066,-0.01342632,0.1214619,-0.14706722,-0.0492101,0.06686208,0.03273359,-0.0826565,0.04256068
0.18138978,-0.18852207,-0.00847407,0.11958387,-0.15256923,-0.05799996,0.07586554,0.04739517,-0.07297877,0.03177211
0.18846792,-0.17966026,0.00093916,0.12466617,-0.13373992,-0.05676841,0.09482744,0.07650435,-0.07077025,0.03207892
0.16501491,-0.19233049,0.01402894,0.12502499,-0.13535237,-0.06270225,0.08241917,0.09939419,-0.05361674,0.03470559
0.16482407,-0.2105269,0.0221339,0.12148859,-0.12179587,-0.04646657,0.05893988,0.10094094,-0.02304084,0.01700585
0.179722,-0.21802531,0.03688142,0.11468724,-0.09648992,-0.01369748,0.05088901,0.12493446,-0.00759817,0.00333182
0.19635594,-0.22009981,0.04916959,0.11221155,-0.09916755,0.00847142,0.0428916,0.13079333,-0.00989702,-0.00737514
0.22055012,-0.19806828,0.06944102,0.10447688,-0.0948209,0.01151597,0.04775127,0.12871169,-0.02335238,-0.02969271
0.22472504,-0.18540086,0.07215703,0.10510201,-0.08063939,-0.00063762,0.0495464,0.12457747,-0.03567192,-0.04446511
0.21735951,-0.16426618,0.06632519,0.09173461,-0.08546422,-0.00219519,0.03120736,0.12384914,-0.04070363,-0.05153294
0.20171842,-0.14000887,0.05252733,0.08105095,-0.07759222,-0.00182301,0.02260243,0.12206738,-0.05054124,-0.05372404
0.16685352,-0.12091335,0.0397758,0.08549131,-0.06209607,0.01241074,0.02526473,0.13009487,-0.04464643,-0.04845524
0.10841323,-0.1047991,0.03693068,0.11668658,-0.05832603,0.00674643,0.01417965,0.14643116,-0.03931905,-0.05549536
0.03397693,-0.11392687,0.03644903,0.14021343,-0.03976642,0.00677418,0.00898929,0.16251639,-0.04003993,-0.04076896
-0.04868545,-0.14097309,-0.00828383,0.15473039,-0.03225866,0.01758997,0.00243748,0.15040955,-0.03780894,-0.03886803
-0.12806453,-0.11827743,-0.05366151,0.1715541,-0.04604622,0.00926461,0.00520894,0.1336554,-0.03861359,-0.03756097
-0.15622011,-0.07912084,-0.10286,0.18780713,-0.06678501,-0.016097,0.00459574,0.1307191,-0.03714964,-0.03789827
-0.19696157,-0.05204838,-0.13453574,0.2057384,-0.10347459,-0.0477844,-0.00185611,0.12039442,-0.02908943,-0.03382725
-0.23459291,-0.04689711,-0.15422161,0.2249766,-0.12400775,-0.06568093,-0.00737115,0.12692069,-0.02346072,-0.01720213
-0.2622011,-0.03590034,-0.16214934,0.24793601,-0.14019153,-0.06048862,-0.02418735,0.1368518,-0.01153708,0.0024748
-0.27337041,-0.03131402,-0.15715225,0.2465598,-0.15507394,-0.0432335,-0.03227451,0.12777802,-0.01515643,0.01507338
-0.25634637,-0.03712589,-0.15158983,0.24892068,-0.15259218,-0.03154286,-0.022669,0.10727677,-0.00876865,0.03923129
-0.22889665,-0.03843879,-0.14182164,0.25084457,-0.16114406,-0.01795295,-0.01983014,0.09004196,0.01202074,0.04693089
-0.17506444,-0.02159522,-0.13246199,0.23623712,-0.17874885,-0.0173726,-0.01910416,0.07065345,0.01699674,0.05247219
-0.08850449,-0.01193943,-0.1306458,0.21477939,-0.1930099,-0.01521704,-0.0045116,0.03211946,0.020301,0.05239464
-0.00160749,0.00842419,-0.11606649,0.18189532,-0.21094267,-0.00156462,-0.00468973,0.00212211,0.02170932,0.02765271
0.09673331,0.04838124,-0.07043808,0.16564061,-0.21647431,-0.00928534,-0.00422769,-0.01524446,0.02711092,0.01639446
0.14716963,0.06563613,-0.01233339,0.1542836,-0.20092307,-0.01627919,-0.00285804,-0.01804614,0.03427901,0.00684893
0.18612351,0.06297387,0.03173747,0.15627673,-0.18151039,-0.00020431,0.01012146,-0.0269238,0.03912957,-0.00088071
0.21135029,0.04129983,0.05827396,0.16244754,-0.16720876,0.00947377,0.0326241,-0.04018749,0.05628378,-0.00683048
0.23303695,0.04019109,0.06565176,0.16416538,-0.15335885,0.01487753,0.05415682,-0.05007045,0.06665149,-0.03132268
0.21589871,0.02826778,0.07665801,0.16800942,-0.14584096,0.00437998,0.08022188,-0.0611705,0.06411342,-0.0395844
0.19840968,0.02119127,0.08680627,0.18052316,-0.12192115,-0.015493,0.08924359,-0.06298417,0.05029314,-0.04506548
0.15681288,0.0273124,0.09087569,0.1991529,-0.10897428,-0.02672564,0.0913789,-0.06227424,0.04394473,-0.06890722
0.0968173,0.01541962,0.087527,0.21158445,-0.0853541,-0.04003838,0.10082435,-0.06419805,0.0264293,-0.07727449
0.00466134,-0.01139435,0.0948425,0.21314025,-0.05455817,-0.04241416,0.10221563,-0.06285773,0.0165791,-0.07889148
-0.1175051,-0.02845889,0.10036036,0.20862043,-0.01800482,-0.04199883,0.09467536,-0.04599184,0.00846264,-0.07169501
-0.24096289,-0.04075235,0.10079519,0.21020211,0.01050649,-0.04611454,0.087373,-0.0525148,-0.00050694,-0.05390539
-0.36493886,-0.06141354,0.08763791,0.19183393,0.03457694,-0.04947882,0.09013343,-0.05686938,0.00018498,-0.05087618
-0.49584836,-0.05787705,0.07539186,0.16817452,0.06084308,-0.05729439,0.08380758,-0.07289302,0.00644891,-0.05934266
-0.57197005,-0.0431367,0.04808484,0.15071504,0.05439514,-0.07650984,0.09208911,-0.08255784,0.00041186,-0.04686441
-0.62177813,-0.00164491,0.02317099,0.12402773,0.03609994,-0.09684832,0.09300821,-0.08024537,-0.03258554,-0.0379186
-0.66495979,0.04640465,0.01238749,0.10455373,0.0298271,-0.1056522,0.09173651,-0.0908783,-0.04509249,-0.01743928
-0.66278762,0.0912992,-0.00458063,0.0868452,0.01199219,-0.1018632,0.0892228,-0.11407993,-0.03922522,-0.01085594
-0.66034847,0.13796122,-0.0210892,0.07225548,-0.01528141,-0.09599312,0.09232683,-0.1338132,-0.01500043,-0.00627426
-0.64263189,0.16865592,-0.03224293,0.0410503,-0.03685564,-0.09124416,0.09635614,-0.13983628,-0.00409113,0.00717323
-0.60970157,0.22815938,-0.03141906,0.02448179,-0.05288084,-0.08745573,0.09445014,-0.13726376,-0.0036924,0.0237891
-0.57046527,0.28773981,-0.03341797,0.0066438,-0.05366439,-0.07781389,0.08965623,-0.13308008,-0.0013636,0.02181134
-0.51752222,0.33168334,-0.03605101,-0.00152624,-0.0586794,-0.07648901,0.08249761,-0.14071433,-0.0150001,0.02349539
-0.46628919,0.36758348,-0.04204562,-0.00286678,-0.07066976,-0.08591965,0.07414632,-0.13103388,-0.02789421,0.03663721
-0.43917182,0.39405391,-0.0614632,0.00531754,-0.096031,-0.0804552,0.05248349,-0.11916391,-0.05101692,0.05634176
-0.42181122,0.39891174,-0.06472839,0.01096205,-0.12467217,-0.06593655,0.0424246,-0.10501169,-0.07011934,0.07694654
-0.3755556,0.39049459,-0.05412978,0.02359293,-0.11811705,-0.0523901,0.02488404,-0.0950062,-0.08307845,0.0901323
-0.35221565,0.37296095,-0.03294529,0.04061757,-0.07938312,-0.03499237,-0.0009416,-0.08756303,-0.07766233,0.10124692
-0.30429381,0.35329372,-0.02569973,0.04940467,-0.0625066,-0.02883073,-0.02156113,-0.07716622,-0.07920401,0.10580184
-0.26489356,0.31915957,-0.0243786,0.05743755,-0.05368752,-0.02547015,-0.02980496,-0.04598824,-0.0963279,0.10757469
-0.21748158,0.28339985,-0.02518494,0.04804718,-0.05041279,-0.02623416,-0.036946,-0.02896165,-0.11476585,0.10413946
-0.17675038,0.25432879,-0.02875273,0.04919592,-0.04524492,-0.03233345,-0.05064028,-0.01766303,-0.11861441,0.10123257
-0.14130449,0.20719038,-0.0405422,0.0479536,-0.03384752,-0.04113263,-0.06318111,-0.00204822,-0.11778702,0.0941362
-0.08138329,0.15147497,-0.05603845,0.05904088,-0.04101149,-0.05539252,-0.07120916,0.01065787,-0.12066427,0.10086454
-0.01575511,0.10393507,-0.047557,0.06596899,-0.04859181,-0.04918039,-0.06937954,0.02112234,-0.11526733,0.0978405
0.07148155,0.06892701,-0.03631311,0.08102435,-0.04783354,-0.02736695,-0.05448262,0.03416575,-0.08616552,0.07351161
0.17133158,0.04900032,0.00153986,0.08138628,-0.03263127,-0.02195954,-0.03901609,0.03058585,-0.05392838,0.04898983
0.24275993,0.02046564,0.05664092,0.08682125,-0.01993257,-0.03751962,-0.04534964,0.04229831,-0.0310582,0.04303848
0.31225437,-0.00307112,0.1110622,0.0732449,-0.00395291,-0.01356045,-0.0526621,0.04713067,-0.00552121,0.02136306
0.37268764,-0.01624126,0.15582675,0.05981502,0.00395703,0.00234261,-0.0534814,0.04971719,0.0086176,0.00761955
0.3917315,-0.02624422,0.19690618,0.04831972,0.00861034,0.02155642,-0.05958053,0.06375497,0.01846463,0.0014733
0.38041195,-0.02591614,0.22819746,0.03977321,0.03071106,0.03232316,-0.07879651,0.06975526,0.02622106,-0.00441806
0.32085493,-0.01759483,0.25440478,0.05044579,0.04520064,0.03886946,-0.10183719,0.08863344,0.02367369,-0.00585985
0.24315168,-0.01554893,0.28935188,0.06075711,0.07559928,0.04581983,-0.11838995,0.1028174,0.0025421,-0.00865708
0.14046094,0.00066256,0.32136142,0.06110808,0.09212428,0.06267324,-0.13938361,0.10399662,-0.00393448,-0.01228524
0.01106037,0.03466834,0.34326765,0.05589392,0.1068947,0.07479305,-0.16072918,0.108432,-0.01003835,-0.01484254
-0.12849715,0.07096546,0.34342387,0.03892577,0.13966586,0.08673019,-0.17106688,0.11279554,-0.01951206,-0.01603066
-0.2727513,0.09637656,0.32872084,0.00629519,0.16175404,0.09049673,-0.17476144,0.11300917,-0.02514023,-0.01704625
-0.4316915,0.11296679,0.31241381,-0.02374945,0.174714,0.09385885,-0.17797604,0.12305503,-0.02767264,-0.02432208
-0.60024071,0.14356841,0.28230682,-0.07215225,0.14446303,0.10201711,-0.17995109,0.11376788,-0.03149075,-0.04758878
-0.71170753,0.17279872,0.2357107,-0.10852284,0.09737431,0.09516909,-0.1579667,0.12303792,-0.03927305,-0.07262472
-0.79857415,0.17848869,0.19212255,-0.12920906,0.03724418,0.10313725,-0.1308326,0.11109043,-0.05224917,-0.08496891
-0.85935092,0.18639031,0.15591,-0.15830761,-0.01223635,0.1072008,-0.0880906,0.10167874,-0.06913333,-0.09653047
-0.89602667,0.19729729,0.13958301,-0.16797875,-0.04836556,0.10086054,-0.06115403,0.08499951,-0.0665017,-0.10375874
-0.90284681,0.2220016,0.13933614,-0.17452121,-0.08168183,0.09825754,-0.03109476,0.0650337,-0.05463936,-0.10504254
-0.88703287,0.25197643,0.14314263,-0.17315437,-0.13150671,0.1132454,-0.00606374,0.05193425,-0.03563541,-0.11424087
-0.86057204,0.26396671,0.15123221,-0.17942668,-0.16420224,0.12829639,0.01982998,0.03646183,-0.02583956,-0.1198679
-0.81333941,0.25839689,0.1574859,-0.17191884,-0.18581517,0.14608175,0.05422197,0.01720226,-0.02488536,-0.11935959
-0.77586794,0.24546619,0.15880632,-0.16817296,-0.20926826,0.14975442,0.07946828,0.00702473,-0.02294968,-0.1215522
-0.74264652,0.24533723,0.17054534,-0.16874081,-0.21837035,0.15423393,0.08652497,-0.00988744,-0.04780056,-0.10636448
-0.72015339,0.26425686,0.1755618,-0.16156103,-0.21918364,0.15348281,0.1102202,-0.01077069,-0.069383,-0.07820218
-0.69234926,0.27886447,0.17103447,-0.12883,-0.18251605,0.14302796,0.13507211,-0.00851339,-0.06596105,-0.05167322
-0.63520068,0.28609434,0.14622976,-0.08956753,-0.14040567,0.14014094,0.15351602,-0.02582609,-0.07668109,-0.02481782
-0.58170837,0.31871784,0.11889056,-0.05182271,-0.10112102,0.12577756,0.16668056,-0.02617724,-0.07635687,-0.0133448
-0.5310747,0.3362906,0.09901518,-0.02070141,-0.04654063,0.12489794,0.17201993,-0.02617275,-0.07235298,-0.00515155
-0.49542591,0.35153529,0.07887585,-0.00166627,-0.01857187,0.12336204,0.18383346,-0.0190396,-0.06546583,0.00224604
-0.43861398,0.36415523,0.04590475,0.01415736,0.00357161,0.13053453,0.20488466,-0.02330172,-0.05878598,0.0089582
-0.37828809,0.37988731,0.02598868,0.02238816,0.03009968,0.12751651,0.20883098,-0.02631885,-0.05295795,0.02488904
-0.31471455,0.39210555,0.02168822,0.04917794,0.02482596,0.1293807,0.21574485,-0.02846113,-0.04603331,0.01508577
-0.25751081,0.39824852,0.02461477,0.06613833,0.02222351,0.13502309,0.22108696,-0.02301908,-0.02889047,0.01307089
-0.19104448,0.39655218,0.02474149,0.093174,0.00695207,0.14318414,0.23036034,-0.01631107,-0.01541976,0.01077893
-0.11445786,0.37873015,0.01219175,0.1256779,-0.00464571,0.13864587,0.23920909,-0.00116937,0.00475746,0.01401722
-0.068112,0.34609124,0.0057899,0.14015967,-0.00618864,0.15171197,0.23487502,-0.02149654,0.01889043,0.01278448
-0.06981277,0.32952991,0.02034011,0.15528315,-0.00676626,0.16353358,0.22167006,-0.01850156,0.0322255,0.00272045
-0.04102074,0.31344137,0.04044789,0.17085068,0.00317694,0.17101952,0.21681193,-0.0004395,0.02921929,-0.00082006
-0.03259368,0.30359355,0.05609396,0.17339335,0.01061284,0.16454837,0.20044668,0.00981112,0.04401629,-0.00908026
-0.03641732,0.27557749,0.0690304,0.18343389,0.01637883,0.15154672,0.17544489,0.01938441,0.05568405,-0.01256312
-0.03663667,0.22412485,0.0600528,0.17993833,0.02904501,0.14785832,0.14921409,0.02661112,0.05307192,-0.01257292
-0.07515223,0.15630023,0.06480925,0.1898011,0.04720095,0.13956299,0.1146833,0.0340161,0.05234883,-0.01492817
-0.11857638,0.08070137,0.0480019,0.19220182,0.05887012,0.12820274,0.10474131,0.03404216,0.04024698,-0.01484856
-0.16133222,0.02406575,0.02844573,0.18883421,0.0832769,0.10431707,0.09977911,0.02872093,0.01851532,0.0035116
-0.18876734,-0.01729888,0.01108548,0.18000697,0.09133174,0.08358974,0.09423611,0.02241219,-0.01594596,-0.00655046
-0.20527837,-0.03590894,0.00201132,0.16123797,0.09866835,0.07723784,0.08591744,0.021263,-0.03052506,-0.00728251
-0.22168593,-0.04426151,0.02029779,0.135975,0.1092516,0.08824243,0.08125392,0.01037829,-0.04648272,-0.01388169
-0.22817919,-0.02772319,0.02857901,0.11558919,0.08966819,0.08512,0.08296047,0.01763918,-0.05834202,-0.01655307
-0.24999401,-0.03534808,0.03870779,0.08359512,0.06604283,0.07297461,0.07989335,0.0221296,-0.07033391,0.00504177
-0.27192926,-0.0733356,0.04444528,0.0579377,0.03092644,0.06951625,0.06770583,0.01897313,-0.04984565,0.01422513
-0.25824639,-0.12372813,0.0546124,0.00975293,0.00277216,0.09000593,0.05909421,0.01175642,-0.05394355,0.03133124
-0.24741533,-0.13715804,0.07361162,-0.027585,-0.00577647,0.10526399,0.05836102,-0.00528365,-0.06824307,0.04074516
-0.21844698,-0.12871805,0.09693252,-0.06448618,-0.02193513,0.11603987,0.05929897,-0.01347409,-0.07077272,0.036473
-0.16396588,-0.1080789,0.11300599,-0.11804529,-0.03282546,0.11097929,0.0648046,-0.01771426,-0.08610792,0.04306787
-0.11096643,-0.0874851,0.12172708,-0.15472063,-0.04082249,0.09390585,0.06113743,-0.03384443,-0.09084988,0.05127627
-0.07669263,-0.07980933,0.11245508,-0.19244918,-0.04794327,0.08509327,0.07053996,-0.04924567,-0.07991695,0.05801486
-0.05575943,-0.08328222,0.11219481,-0.21790063,-0.05278599,0.07297918,0.07756788,-0.06668121,-0.06299686,0.06769832
-0.02319263,-0.09333378,0.1135438,-0.24042803,-0.05889401,0.05268452,0.08714648,-0.08860148,-0.07738698,0.07256637
0.03429627,-0.09751324,0.09858319,-0.2527726,-0.06929531,0.02445734,0.09265768,-0.09124023,-0.08465254,0.06976268
0.08407658,-0.11741013,0.0954219,-0.26958531,-0.05472902,0.02335967,0.08729044,-0.09941006,-0.09922782,0.07753705
0.11174232,-0.14013645,0.10028385,-0.2787357,-0.03729963,0.0254071,0.06973184,-0.11767344,-0.09339317,0.0920057
0.17592445,-0.17112103,0.08716072,-0.28551802,-0.02898725,0.03245491,0.06893876,-0.10498266,-0.09100569,0.1130563
0.21044692,-0.19015075,0.08512281,-0.28765768,-0.00847506,0.03990538,0.06076979,-0.08126204,-0.08470275,0.13828136
0.2648395,-0.21236931,0.06658629,-0.29131776,-0.02330247,0.04225366,0.05074961,-0.07272565,-0.06504681,0.15152764
0.30916363,-0.21243219,0.06671377,-0.28249928,-0.01821579,0.03377415,0.03768968,-0.08322109,-0.05253765,0.17800115
0.35339323,-0.21616271,0.06457766,-0.28737921,-0.02135193,0.02498373,0.01871906,-0.08952492,-0.04137269,0.18533875
0.41958472,-0.2090643,0.05913691,-0.31038955,-0.02484261,0.02201485,0.03004544,-0.08115788,-0.05271114,0.18891683
0.51204956,-0.2096857,0.05812363,-0.32978937,-0.02475441,0.0018931,0.02182266,-0.07757825,-0.06745916,0.1769971
0.62383145,-0.19024295,0.03693821,-0.35179052,-0.01530313,-0.00466269,0.02546318,-0.06780107,-0.08380216,0.16179241
0.72192013,-0.17475463,0.03558207,-0.37441096,0.00202168,0.00281989,0.01700205,-0.06721894,-0.06306376,0.14729711
0.79258919,-0.15310496,0.04876354,-0.37754747,0.00712893,-0.00068377,0.01087919,-0.05742471,-0.03483962,0.14654987
0.85365009,-0.11541692,0.07115672,-0.37314013,0.01124815,-0.01284037,0.00861534,-0.06189318,-0.0173992,0.14536402
0.89745384,-0.05064475,0.08908138,-0.35253844,0.0164813,-0.03106022,-0.00025453,-0.05624863,-0.01206716,0.12608273
0.95051789,0.01292561,0.10769303,-0.33254609,0.03765612,-0.04571512,-0.00826914,-0.05595736,-0.02024383,0.11953947
0.99779987,0.05908731,0.11331633,-0.30616561,0.0584288,-0.05168926,-0.01267686,-0.05542083,-0.03378639,0.10049375
1.00585008,0.09162102,0.12571725,-0.28261223,0.10442483,-0.05541513,-0.01485166,-0.04594456,-0.04756342,0.09239778
0.98761606,0.09136117,0.11348264,-0.26209232,0.13949439,-0.05259039,-0.0159342,-0.02732821,-0.05557444,0.06801254
0.95078671,0.08479528,0.07137406,-0.22786468,0.17536665,-0.04745929,-0.00697515,-0.00793665,-0.05631687,0.05459798
0.8663522,0.06675322,0.03863895,-0.17794982,0.21986778,-0.03604739,-0.01551907,0.00131913,-0.03635889,0.03372618
0.76480544,0.056222,0.00452925,-0.13440292,0.24093129,-0.00220328,-0.03483651,0.02460956,-0.01939001,0.02271846
0.64330661,0.03365644,-0.01283549,-0.08464112,0.23927322,0.00784568,-0.06357311,0.05229769,-0.00534079,0.0323741
0.49856541,0.03590666,-0.06118139,-0.01673808,0.22199611,-0.00386608,-0.08440907,0.07150672,0.00205164,0.04455974
0.36120591,0.02724818,-0.12448282,0.02264931,0.22051027,0.00011899,-0.10070921,0.06675799,0.00602693,0.05042183
0.23663749,0.01091378,-0.18468124,0.05988687,0.20691012,0.00166137,-0.1119686,0.05660847,0.0123744,0.05148995
0.09196238,-0.01330817,-0.22455281,0.077515,0.16906279,-0.01621499,-0.13050471,0.04614734,0.00848291,0.05324513
0.01812327,-0.02062418,-0.26825902,0.09098738,0.11580732,-0.01792776,-0.13923073,0.02503,0.0027314,0.03841295
-0.04188127,-0.03009621,-0.31063715,0.10244057,0.04650278,-0.04512462,-0.13910696,0.01280807,0.00483382,0.03556746
-0.07795323,-0.03025907,-0.34703678,0.11543555,-0.03344109,-0.07956674,-0.13247304,0.00713925,-0.00760138,0.0225138
-0.09249865,-0.02228664,-0.36515781,0.13371797,-0.08663338,-0.09614733,-0.12579961,0.00127361,-0.01990431,0.0157789
-0.11152311,-0.03020884,-0.34291273,0.15013891,-0.1265206,-0.10206196,-0.12105506,-0.01337746,-0.03164149,0.00750078
-0.10965109,-0.02895702,-0.31496388,0.15384842,-0.16114321,-0.1208994,-0.1281199,-0.03837972,-0.04977465,0.02026785
-0.10811701,-0.02671394,-0.28122947,0.15790576,-0.17919675,-0.15450446,-0.12837142,-0.06281541,-0.06638109,0.02071753
-0.11164109,-0.01889363,-0.245689,0.15326974,-0.17002234,-0.17162202,-0.11740851,-0.08732167,-0.08259507,0.01000465
-0.09251885,-0.03473369,-0.20258851,0.13515906,-0.1582621,-0.17476702,-0.12551042,-0.10275316,-0.10534984,-0.0050448
-0.09388796,-0.06937683,-0.17593658,0.10420084,-0.14729965,-0.16340405,-0.12905151,-0.12149619,-0.12054324,-0.01378937
-0.12453786,-0.10431945,-0.1634863,0.07110225,-0.13013466,-0.1428086,-0.13926056,-0.13616815,-0.11245418,-0.00619487
-0.17425823,-0.14149873,-0.14568248,0.03554233,-0.0978332,-0.13243559,-0.13981649,-0.1437258,-0.0895206,0.00323777
-0.21138872,-0.18273357,-0.12165205,0.0101677,-0.08014854,-0.13190514,-0.153575,-0.16274151,-0.07484984,-0.00255158
-0.2574465,-0.21362358,-0.09983159,-0.01996999,-0.05228782,-0.13390695,-0.16776659,-0.16238436,-0.05685923,-0.00582731
-0.28819486,-0.25436294,-0.07467228,-0.05643536,-0.02481865,-0.11347637,-0.19425018,-0.15940982,-0.02099609,-0.00883321
-0.30264008,-0.27522555,-0.05477506,-0.08959469,-0.01767797,-0.10519128,-0.21830963,-0.15764177,0.00338786,0.00329002
-0.31650493,-0.28377229,-0.04354817,-0.11067969,-0.02948998,-0.09753929,-0.23550549,-0.15647411,0.02304078,0.00929721
-0.30526873,-0.28866705,-0.03926765,-0.13196996,-0.04699974,-0.0671674,-0.22680496,-0.14109737,0.05039909,0.00545829
-0.29170349,-0.30736294,-0.03703743,-0.14312877,-0.05867743,-0.03699872,-0.21738723,-0.12194735,0.07035932,0.01885643
-0.25198072,-0.32080859,-0.03467736,-0.14698023,-0.09189802,-0.01729479,-0.21371248,-0.11693238,0.0935459,0.03274829
-0.20775421,-0.32386985,-0.02471682,-0.14241238,-0.11956359,0.004544,-0.19461893,-0.10892574,0.10852707,0.03315985
-0.14293656,-0.30349031,0.0008002,-0.11763036,-0.15298758,-0.00609911,-0.18742098,-0.09264305,0.10644706,0.03940151
-0.08876364,-0.26686653,0.02353882,-0.09668569,-0.18527372,-0.02830982,-0.17769563,-0.07645676,0.09613628,0.04325256
-0.05251535,-0.22878513,0.07366228,-0.08080289,-0.20104612,-0.03880782,-0.17940632,-0.06921158,0.08827183,0.04044528
0.01642764,-0.19167469,0.09845841,-0.05278539,-0.19627625,-0.03352621,-0.16953681,-0.05659558,0.0875938,0.05429733
0.0807576,-0.16247623,0.1221251,-0.01798822,-0.18779261,-0.01299671,-0.16813272,-0.0730791,0.08281253,0.05609613
0.13037445,-0.1259544,0.13798457,0.01199289,-0.1708495,-0.00943209,-0.1545922,-0.09542681,0.05840538,0.06043125
0.16001052,-0.12075922,0.14493287,0.01835729,-0.16913643,-0.00683454,-0.13737491,-0.10616574,0.04694423,0.04862917
0.1890789,-0.12187984,0.15998934,0.02473423,-0.14482094,-0.01385695,-0.11482862,-0.10413542,0.03370389,0.03227048
0.18968509,-0.13835348,0.18192562,0.04250154,-0.12946102,-0.03513762,-0.09974778,-0.11010162,0.01027642,0.00905754
0.1866276,-0.14329827,0.20142607,0.0509637,-0.12533021,-0.0571317,-0.07858617,-0.12390877,-0.01015287,-0.00553949
0.17400859,-0.16542149,0.21166846,0.04515411,-0.11132935,-0.06786893,-0.05441476,-0.13769183,-0.0270907,-0.01802172
0.15172981,-0.18628398,0.22174072,0.03755196,-0.08982802,-0.07169943,-0.03380146,-0.15277238,-0.0402301,-0.03300754
0.14230341,-0.2010098,0.22895035,0.01958969,-0.07359809,-0.06239293,-0.02012612,-0.16154927,-0.03599904,-0.05698438
0.11195847,-0.22951739,0.24167573,-0.00737851,-0.03303262,-0.022804,-0.00072172,-0.15572964,-0.03667153,-0.07473317
0.08392334,-0.24348825,0.26328984,-0.02508966,-0.00331642,-0.01871651,0.01042317,-0.1336408,-0.03828426,-0.08095794
0.06765597,-0.25574398,0.26718292,-0.03817159,0.01445158,-0.02756651,0.01865261,-0.09868692,-0.04288526,-0.08782479
0.05303707,-0.26022619,0.2786555,-0.04749159,0.03099457,-0.02665597,0.04700889,-0.07102894,-0.04905862,-0.0808998
0.03900418,-0.25117126,0.27768666,-0.04872309,0.03446059,-0.02587256,0.06843026,-0.0357933,-0.02735738,-0.08408745
0.00916049,-0.24716827,0.27727672,-0.03954632,0.05890961,-0.03463228,0.08241865,-0.01947501,-0.0179023,-0.07644114
-0.03095383,-0.2439042,0.27285251,-0.0426458,0.07482288,-0.04421863,0.08169572,-0.02131403,-0.01076903,-0.06643602
-0.05256491,-0.23107503,0.26953399,-0.05017318,0.10660873,-0.04143178,0.07692729,-0.01205312,-0.00013451,-0.05822347
-0.08400515,-0.20558786,0.25027722,-0.05387786,0.14038366,-0.04804438,0.05948706,-0.00208412,0.01385271,-0.05523462
-0.13552,-0.1821426,0.23592432,-0.06106564,0.17762451,-0.05347178,0.04396846,0.00668578,0.026243,-0.0429218
-0.19683889,-0.16764942,0.21192625,-0.09498993,0.20661235,-0.06851582,0.02043191,-0.00364176,0.03502572,-0.01212464
-0.26041484,-0.15720123,0.19128008,-0.1123838,0.23259801,-0.07539519,0.01764485,-0.00182415,0.05603442,0.01358681
-0.33349597,-0.12478691,0.17160657,-0.13867025,0.22522099,-0.12823331,0.01717804,-0.01088338,0.0675038,0.0383024
-0.4646534,-0.0890619,0.14766885,-0.15939915,0.19288017,-0.16793318,0.00208305,-0.01514257,0.07893028,0.04931274
-0.53056991,-0.07112907,0.13057296,-0.16645142,0.18259439,-0.1806391,0.00621837,-0.0431363,0.071196,0.04647171
-0.5794279,-0.05943973,0.11992329,-0.16173624,0.17718014,-0.20094854,-0.000473,-0.0687103,0.06374193,0.02831077
-0.63055742,-0.07227815,0.12176823,-0.16269323,0.16606122,-0.20627184,-0.01180024,-0.09375486,0.04943703,0.02569576
-0.65672481,-0.06140092,0.13414498,-0.16324867,0.15047704,-0.2016809,-0.01721814,-0.10034641,0.04726848,0.02268798
-0.65033835,-0.0329336,0.13072826,-0.15967692,0.12791096,-0.18417348,-0.02273972,-0.09465583,0.05253316,0.02178233
-0.65843022,-0.00846353,0.11988959,-0.15960081,0.09501153,-0.17838898,-0.03615284,-0.08711343,0.05987005,0.02767556
-0.6411835,0.00179745,0.12357961,-0.16226119,0.06982554,-0.16040275,-0.0357146,-0.07624875,0.06472023,0.02955505
-0.61931109,0.03152257,0.126472,-0.15199663,0.03596524,-0.15664449,-0.05262478,-0.06134802,0.07575329,0.02922051
-0.59212393,0.06249412,0.12767678,-0.12035933,0.0053981,-0.15449695,-0.06248184,-0.03058544,0.09463513,0.02620704
-0.58833635,0.08169349,0.13790584,-0.0897361,-0.02030428,-0.15511139,-0.07941781,-0.01927246,0.07437715,0.02349309
-0.600393,0.07111064,0.14436243,-0.07226524,-0.01351195,-0.11166053,-0.0859387,-0.00894661,0.06698718,0.03209972
